company_name,job_position,company_certified,location_certified,user_feedback_score,scam_reports,is_fake,job_description,company_website
Spotify,Finance Analyst,0,1,1.4,11,0,"**Position:** Finance Analyst
**Company:** Spotify

**Job Description:**
We are seeking a Finance Analyst to join our team at Spotify. This role involves performing tasks and responsibilities typical for this position.

Spotify is not a certified company. The job location is certified. The position has a user feedback score of 1.40, and 11 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Tesla,Operations Manager,0,0,3.56,11,1,"**Position:** Operations Manager
**Company:** Tesla

**Job Description:**
We are seeking a Operations Manager to join our team at Tesla. This role involves performing tasks and responsibilities typical for this position.

Tesla is not a certified company. The job location is not certified. The position has a user feedback score of 3.56, and 11 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.tesla.com
Nokia,Cybersecurity Analyst,1,1,4.69,8,0,"**Position:** Cybersecurity Analyst
**Company:** Nokia

**Job Description:**
We are seeking a Cybersecurity Analyst to join our team at Nokia. This role involves performing tasks and responsibilities typical for this position.

Nokia is a certified company. The job location is certified. The position has a user feedback score of 4.69, and 8 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Tata,Finance Analyst,1,1,4.29,49,1,"**Position:** Finance Analyst
**Company:** Tata

**Job Description:**
We are seeking a Finance Analyst to join our team at Tata. This role involves performing tasks and responsibilities typical for this position.

Tata is a certified company. The job location is certified. The position has a user feedback score of 4.29, and 49 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Sony,Network Engineer,1,0,1.43,47,1,"**Position:** Network Engineer
**Company:** Sony

**Job Description:**
We are seeking a Network Engineer to join our team at Sony. This role involves performing tasks and responsibilities typical for this position.

Sony is a certified company. The job location is not certified. The position has a user feedback score of 1.43, and 47 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
JD.com,Cybersecurity Analyst,0,1,4.07,44,1,"**Position:** Cybersecurity Analyst
**Company:** JD.com

**Job Description:**
We are seeking a Cybersecurity Analyst to join our team at JD.com. This role involves performing tasks and responsibilities typical for this position.

JD.com is not a certified company. The job location is certified. The position has a user feedback score of 4.07, and 44 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
HP,HR Specialist,1,0,3.11,32,1,"**Position:** HR Specialist
**Company:** HP

**Job Description:**
We are seeking a HR Specialist to join our team at HP. This role involves performing tasks and responsibilities typical for this position.

HP is a certified company. The job location is not certified. The position has a user feedback score of 3.11, and 32 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Twitter,Operations Manager,1,0,3.28,21,1,"**Position:** Operations Manager
**Company:** Twitter

**Job Description:**
We are seeking a Operations Manager to join our team at Twitter. This role involves performing tasks and responsibilities typical for this position.

Twitter is a certified company. The job location is not certified. The position has a user feedback score of 3.28, and 21 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://twitter.com
Samsung,Customer Service,1,1,4.59,44,1,"**Position:** Customer Service
**Company:** Samsung

**Job Description:**
We are seeking a Customer Service to join our team at Samsung. This role involves performing tasks and responsibilities typical for this position.

Samsung is a certified company. The job location is certified. The position has a user feedback score of 4.59, and 44 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Netflix,Cybersecurity Analyst,0,0,3.25,27,1,"**Position:** Cybersecurity Analyst
**Company:** Netflix

**Job Description:**
We are seeking a Cybersecurity Analyst to join our team at Netflix. This role involves performing tasks and responsibilities typical for this position.

Netflix is not a certified company. The job location is not certified. The position has a user feedback score of 3.25, and 27 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.netflix.com
Airbnb,DevOps Engineer,1,0,2.37,48,1,"**Position:** DevOps Engineer
**Company:** Airbnb

**Job Description:**
We are seeking a DevOps Engineer to join our team at Airbnb. This role involves performing tasks and responsibilities typical for this position.

Airbnb is a certified company. The job location is not certified. The position has a user feedback score of 2.37, and 48 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.airbnb.com
